datetime_utc,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-12-09 13:00:00,1733749200,4,1895.9,11.4,67.17,0.25,51.5,57.09,72.66,21.28
2024-12-09 14:00:00,1733752800,4,1655.58,8.38,61.01,0.63,47.68,53.71,68.36,19.76
2024-12-09 15:00:00,1733756400,3,1228.33,2.85,51.41,3.98,38.62,40.38,51.66,15.71
2024-12-09 16:00:00,1733760000,3,947.95,0.44,41.13,12.87,30.99,27.01,34.92,11.65
2024-12-09 17:00:00,1733763600,2,847.82,0.17,36.67,17.52,27.18,20.07,25.99,9.5
2024-12-09 18:00:00,1733767200,2,807.76,0.14,33.93,18.6,25.03,17.02,22.18,8.61
2024-12-09 19:00:00,1733770800,2,767.71,0.13,30.85,18.6,22.65,15.09,19.9,8.11
2024-12-09 20:00:00,1733774400,2,787.73,0.25,31.53,15.2,22.89,15.95,21.19,8.36
2024-12-09 21:00:00,1733778000,2,821.11,0.69,34.27,9.57,24.56,18.05,23.97,8.49
2024-12-09 22:00:00,1733781600,2,841.14,1.87,36.33,4.69,26.7,19.75,26.24,8.36
2024-12-09 23:00:00,1733785200,2,854.49,4.3,35.99,1.79,28.61,20.57,27.63,8.61
2024-12-10 00:00:00,1733788800,3,1014.71,9.5,34.96,1.63,31.95,25.3,34.55,10.26
2024-12-10 01:00:00,1733792400,3,1321.79,19.22,35.3,4.78,40.05,32.24,44.2,12.54
2024-12-10 02:00:00,1733796000,3,1441.96,22.35,37.36,10.64,45.3,34.02,47.18,14.31
2024-12-10 03:00:00,1733799600,3,1241.68,17.21,39.07,22.35,46.25,30.48,42.74,13.93
2024-12-10 04:00:00,1733803200,2,787.73,8.05,30.16,47.92,35.76,19.03,26.6,8.74
2024-12-10 05:00:00,1733806800,2,680.92,5.59,26.73,72.24,33.38,18.98,25.24,7.41
2024-12-10 06:00:00,1733810400,2,634.19,4.02,23.31,95.84,30.99,20.45,25.91,6.52
2024-12-10 07:00:00,1733814000,2,554.08,2.35,20.39,91.55,24.8,16.07,20.25,5.19
2024-12-10 08:00:00,1733817600,2,554.08,2.1,22.62,75.82,24.8,13.21,17.02,5.19
2024-12-10 09:00:00,1733821200,2,580.79,1.37,25.7,64.37,24.8,12.23,15.95,5.32
2024-12-10 10:00:00,1733824800,2,734.33,0.5,37.01,42.56,29.56,14.08,18.19,6.33
2024-12-10 11:00:00,1733828400,2,881.2,0.08,43.18,25.75,29.56,16.69,21.46,7.09
2024-12-10 12:00:00,1733832000,2,894.55,0.12,40.1,21.1,26.7,18.64,24.09,6.71
2024-12-10 13:00:00,1733835600,2,907.9,0.18,37.36,18.95,26.23,21.13,28.09,6.65
2024-12-10 14:00:00,1733839200,2,881.2,0.44,35.99,13.59,25.51,21.93,30.35,6.65
2024-12-10 15:00:00,1733842800,2,841.14,0.8,33.93,9.66,22.41,21.44,30.46,6.52
2024-12-10 16:00:00,1733846400,2,767.71,0.86,30.85,9.12,19.31,18.53,25.68,5.32
2024-12-10 17:00:00,1733850000,2,674.25,0.88,28.79,8.49,17.64,14.46,19.09,3.8
2024-12-10 18:00:00,1733853600,2,614.17,1.1,27.76,7.06,18.12,13.22,16.85,3.39
2024-12-10 19:00:00,1733857200,2,554.08,0.95,25.7,7.69,16.69,12.27,15.46,3.26
2024-12-10 20:00:00,1733860800,2,520.71,0.81,24.68,8.85,16.45,11.71,14.75,3.26
2024-12-10 21:00:00,1733864400,2,507.35,0.81,25.02,9.12,17.17,11.56,14.57,3.23
2024-12-10 22:00:00,1733868000,2,520.71,1.08,26.73,7.87,18.36,11.92,15.07,3.32
2024-12-10 23:00:00,1733871600,2,574.11,2.18,28.1,4.65,20.03,13.4,17.13,3.77
2024-12-11 00:00:00,1733875200,2,794.41,6.43,29.13,1.45,23.84,19.55,25.2,5.26
2024-12-11 01:00:00,1733878800,3,1174.93,19,28.79,1.07,33.38,28.72,38.28,7.22
2024-12-11 02:00:00,1733882400,3,1348.5,26.6,29.47,2.5,41.48,31.76,44.12,9.12
2024-12-11 03:00:00,1733886000,3,1188.28,23.02,30.85,6.44,43.87,27.62,39.16,10.64
2024-12-11 04:00:00,1733889600,2,714.3,8.61,27.76,23.25,33.38,14.82,21.02,7.03
2024-12-11 05:00:00,1733893200,2,667.57,6.59,30.85,26.46,36.72,14,19.23,6.59
2024-12-11 06:00:00,1733896800,2,700.95,5.36,36.67,23.96,41.96,15.37,20.95,6.78
2024-12-11 07:00:00,1733900400,3,1148.22,13.86,56.89,9.83,65.8,28.91,37.58,11.27
2024-12-11 08:00:00,1733904000,4,1976.01,37.55,74.03,2.84,91.55,55.08,68.4,15.45
2024-12-11 09:00:00,1733907600,5,2723.69,59.01,81.57,0.92,99.18,78.58,96.1,14.06
2024-12-11 10:00:00,1733911200,5,3204.35,71.53,78.14,0.1,89.65,86.79,106.17,11.27
2024-12-11 11:00:00,1733914800,5,3364.56,79.57,69.92,0,83.92,86.34,105.01,9.88
2024-12-11 12:00:00,1733918400,5,3257.75,86.72,65.12,0,88.69,89.93,107.2,9.75
2024-12-11 13:00:00,1733922000,5,4112.24,106.39,63.75,0,93.46,131.58,153.28,19.51
2024-12-11 14:00:00,1733925600,5,5607.6,137.69,65.12,0,116.35,205.21,236.92,41.54
2024-12-11 15:00:00,1733929200,5,6729.13,164.51,67.86,0,148.77,279.41,315.78,64.85
2024-12-11 16:00:00,1733932800,5,7263.18,182.39,72.66,0,165.94,324.05,356.22,79.04
2024-12-11 17:00:00,1733936400,5,6782.53,184.18,73.34,0,150.68,314.06,337.86,69.92
2024-12-11 18:00:00,1733940000,5,6034.85,175.24,71.97,0,112.53,288.31,305.35,48.64
2024-12-11 19:00:00,1733943600,5,5073.55,150.2,68.55,0,64.85,254.07,267.38,22.29
2024-12-11 20:00:00,1733947200,5,4432.68,130.53,63.75,0,42.44,229.46,241.62,15.2
2024-12-11 21:00:00,1733950800,5,4112.24,118.02,58.95,0,34.81,214.15,225.49,13.3
2024-12-11 22:00:00,1733954400,5,4005.43,110.86,54.84,0,32.42,200.54,211.4,11.91
2024-12-11 23:00:00,1733958000,5,4005.43,105.5,49.35,0,33.86,189.93,201.49,11.53
2024-12-12 00:00:00,1733961600,5,4432.68,109.08,45.93,0.01,42.92,199.48,216.28,15.45
2024-12-12 01:00:00,1733965200,5,5500.79,137.69,47.98,0.02,60.56,229.72,253.27,16.47
2024-12-12 02:00:00,1733968800,5,6622.31,173.45,52.78,0.01,78.2,261.05,292.76,15.58
2024-12-12 03:00:00,1733972400,5,6462.1,169.87,58.26,0.02,88.69,247.88,284.72,18.75
2024-12-12 04:00:00,1733976000,4,1468.66,20.12,67.17,3.31,60.08,51.09,61.16,6.4
2024-12-12 05:00:00,1733979600,2,781.06,0.64,45.24,24.32,40.05,20.04,25.21,4.75
2024-12-12 06:00:00,1733983200,2,647.54,0.37,33.24,39.7,32.42,13.21,16.93,4.18
2024-12-12 07:00:00,1733986800,2,614.17,0.46,30.5,41.13,30.28,10.41,13.45,3.86
2024-12-12 08:00:00,1733990400,2,620.84,0.53,33.24,37.91,32.9,10.57,13.7,3.99
2024-12-12 09:00:00,1733994000,2,647.54,0.45,35.64,35.76,34.33,11.09,14.4,4.05
2024-12-12 10:00:00,1733997600,3,1388.55,6.82,62.38,10.46,50.54,26.87,34.28,7.79
2024-12-12 11:00:00,1734001200,4,2616.88,33.53,76.77,0.07,63.9,56.2,70.08,10.01
2024-12-12 12:00:00,1734004800,5,3391.27,54.54,77.46,0,65.8,84.49,104.31,10.51
2024-12-12 13:00:00,1734008400,5,3738.4,61.69,72.66,0,58.17,108.96,133.21,12.79
2024-12-12 14:00:00,1734012000,5,3845.21,64.37,65.12,0,52.45,125.96,153.7,14.44
2024-12-12 15:00:00,1734015600,5,3791.81,62.58,56.89,0,48.16,134,162.9,15.96
2024-12-12 16:00:00,1734019200,5,3578.19,59.9,49.35,0,44.35,128.05,153.46,14.82
2024-12-12 17:00:00,1734022800,5,3124.24,55.43,43.87,0,39.58,106.22,124.64,10.89
2024-12-12 18:00:00,1734026400,5,2643.59,51.41,39.07,0,38.15,87.52,100.82,8.87
2024-12-12 19:00:00,1734030000,4,2216.34,45.15,34.96,0,33.38,73.66,84.41,8.74
2024-12-12 20:00:00,1734033600,4,2002.72,42.92,31.19,0,30.52,69.99,80.16,9.88
2024-12-12 21:00:00,1734037200,4,1949.31,44.26,28.45,0,31.47,71.84,81.9,11.15
2024-12-12 22:00:00,1734040800,5,1949.31,47.39,26.73,0,34.81,75.59,85.31,11.53
2024-12-12 23:00:00,1734044400,5,1976.01,50.07,25.7,0,38.15,76.91,86.75,10.77
2024-12-13 00:00:00,1734048000,5,2269.74,56.33,26.73,0,44.82,87.07,99.81,11.91
2024-12-13 01:00:00,1734051600,5,2883.91,76,32.9,0.07,60.56,103.55,119.91,12.29
2024-12-13 02:00:00,1734055200,5,3631.59,103.71,42.16,0.15,81.06,125.08,146.8,13.17
2024-12-13 03:00:00,1734058800,5,3791.81,121.59,52.09,0.16,109.67,131.79,155.15,15.33
2024-12-13 04:00:00,1734062400,4,1789.09,54.99,65.12,0.5,103,60.47,71.24,8.74
2024-12-13 05:00:00,1734066000,3,1535.42,40.23,68.55,0.06,92.51,49.69,58.95,7.73
2024-12-13 06:00:00,1734069600,3,1028.06,14.53,52.78,0.99,54.36,26.13,32.46,5.95
2024-12-13 07:00:00,1734073200,2,814.44,3.52,44.55,7.51,39.1,16.8,21.89,5.64
2024-12-13 08:00:00,1734076800,2,814.44,3.1,44.55,12.16,41.96,16.34,21.5,5.95
2024-12-13 09:00:00,1734080400,2,821.11,2.93,45.93,13.59,43.39,16.23,21.29,5.95
2024-12-13 10:00:00,1734084000,2,1241.68,7.82,53.47,4.52,47.68,23.45,31.33,8.49
2024-12-13 11:00:00,1734087600,3,1976.01,25.48,56.89,0.05,53.88,38.99,52,10.77
2024-12-13 12:00:00,1734091200,4,2483.37,38.89,58.95,0,57.22,58.13,76.86,11.78
2024-12-13 13:00:00,1734094800,4,2670.29,43.36,59.63,0,56.74,74.23,95.99,11.91
2024-12-13 14:00:00,1734098400,5,2616.88,42.47,58.26,0,54.36,81.56,103.79,11.27
2024-12-13 15:00:00,1734102000,5,2536.77,43.36,56.21,0,54.84,86.76,109.02,10.77
2024-12-13 16:00:00,1734105600,5,2616.88,49.17,55.52,0,56.27,93,114.58,9.88
2024-12-13 17:00:00,1734109200,5,2563.48,52.3,54.84,0,51.02,89.91,110.1,7.98
2024-12-13 18:00:00,1734112800,5,2296.45,46.04,51.41,0,40.05,78.9,96.98,7.16
2024-12-13 19:00:00,1734116400,5,2296.45,43.36,46.61,0,29.33,81.93,99.04,8.04
2024-12-13 20:00:00,1734120000,5,2483.37,47.39,41.13,0,25.03,93.9,110.51,9.5
2024-12-13 21:00:00,1734123600,5,2670.29,52.75,37.36,0,25.51,106.37,120.76,11.27
2024-12-13 22:00:00,1734127200,5,2777.1,58.11,35.3,0,28.13,115.4,128.97,12.79
2024-12-13 23:00:00,1734130800,5,2883.91,61.69,33.24,0,30.52,121.67,135.59,12.54
2024-12-14 00:00:00,1734134400,5,3311.16,70.63,30.85,0.03,37.19,138.46,155.76,14.31
2024-12-14 01:00:00,1734138000,5,3791.81,82.25,33.59,0.22,50.07,144.84,164.73,14.19
2024-12-14 02:00:00,1734141600,5,4379.27,94.77,37.7,0.59,59.13,155.43,177.65,14.19
2024-12-14 03:00:00,1734145200,5,4592.9,97.45,42.84,1.29,62.94,159.79,182.94,13.93
2024-12-14 04:00:00,1734148800,5,3791.81,73.31,57.58,4.69,59.13,133.55,154.38,11.78
2024-12-14 05:00:00,1734152400,5,3044.13,48.73,76.09,8.85,59.13,108.64,127.41,10.01
2024-12-14 06:00:00,1734156000,5,2616.88,33.08,91.85,14.84,64.85,95.91,112.62,9.5
2024-12-14 07:00:00,1734159600,4,1708.98,18.1,82.25,27.18,63.9,64.78,76.28,7.73
2024-12-14 08:00:00,1734163200,4,1642.23,14.19,87.74,28.25,65.8,64.74,76.59,8.99
2024-12-14 09:00:00,1734166800,4,1789.09,13.97,100.08,20.92,71.53,72.53,85.66,10.77
2024-12-14 10:00:00,1734170400,5,2750.4,25.93,115.16,5.59,71.53,100.02,118.15,14.31
2024-12-14 11:00:00,1734174000,5,4165.65,53.64,111.04,0.09,63.9,137.43,162.77,17.99
2024-12-14 12:00:00,1734177600,5,4859.92,67.06,95.96,0,56.27,162.95,194.33,21.79
2024-12-14 13:00:00,1734181200,5,5554.2,78.68,90.48,0,57.7,201.34,240.16,26.6
2024-12-14 14:00:00,1734184800,5,6301.88,92.98,89.11,0,57.7,248.76,291.3,25.84
2024-12-14 15:00:00,1734188400,5,6675.72,99.24,86.37,0,51.98,284.49,320.51,22.8
2024-12-14 16:00:00,1734192000,5,6301.88,90.3,78.83,0,41.96,283.7,309.92,17.48
2024-12-14 17:00:00,1734195600,5,5500.79,76,69.23,0,32.42,250.17,267.29,11.53
2024-12-14 18:00:00,1734199200,5,4753.11,64.37,61.69,0,28.61,217.26,228.31,8.87
2024-12-14 19:00:00,1734202800,5,3524.78,43.36,52.09,0,25.03,163.13,170.1,7.41
2024-12-14 20:00:00,1734206400,5,2910.61,37.1,42.84,0,23.6,137.27,143.36,8.36
2024-12-14 21:00:00,1734210000,5,2696.99,38,37.36,0,25.51,127.56,133.93,10.39
2024-12-14 22:00:00,1734213600,5,2670.29,41.13,35.99,0,28.37,125.29,132.31,11.65
2024-12-14 23:00:00,1734217200,5,2590.18,41.57,34.27,0,28.61,116.68,124.46,10.51
2024-12-15 00:00:00,1734220800,5,2616.88,42.92,31.19,0.02,30.99,108.57,118.8,10.51
2024-12-15 01:00:00,1734224400,5,2857.21,54.09,33.93,0.15,41.96,105.85,119.33,10.64
2024-12-15 02:00:00,1734228000,5,3124.24,68.84,39.07,0.36,54.84,108.74,125.81,11.78
2024-12-15 03:00:00,1734231600,5,2883.91,75.1,42.84,0.73,71.53,99.51,116.81,13.81
2024-12-15 04:00:00,1734235200,3,1348.5,24.81,52.09,1.48,60.08,43.84,51.31,7.22
2024-12-15 05:00:00,1734238800,3,1201.63,9.83,56.21,3,50.54,38.52,44.39,5.45
2024-12-15 06:00:00,1734242400,3,1241.68,4.14,54.15,9.66,39.58,39.19,44.63,4.24
2024-12-15 07:00:00,1734246000,3,1001.36,1.09,40.78,25.75,30.52,29.39,33.55,3.74
2024-12-15 08:00:00,1734249600,2,867.84,0.52,36.67,33.26,29.8,23.72,27.51,3.89
2024-12-15 09:00:00,1734253200,2,834.47,0.2,36.33,32.9,28.37,21.69,25.47,4.12
2024-12-15 10:00:00,1734256800,3,1001.36,0.68,48.67,16.99,35.76,26.2,31.73,5.95
2024-12-15 11:00:00,1734260400,3,1174.93,4.75,52.78,2.03,39.58,30.98,38.37,7.16
2024-12-15 12:00:00,1734264000,3,1148.22,8.83,41.47,0.31,34.33,30.82,38.71,6.84
2024-12-15 13:00:00,1734267600,3,1148.22,9.39,35.64,0.26,30.52,33.03,41.84,6.9
2024-12-15 14:00:00,1734271200,3,1201.63,10.51,34.96,0.17,30.99,38.46,48.69,7.73
2024-12-15 15:00:00,1734274800,3,1255.04,12.07,34.96,0.1,32.42,43.5,55.03,8.49
2024-12-15 16:00:00,1734278400,3,1348.5,15.42,35.64,0.03,33.38,48.55,61.16,8.74
2024-12-15 17:00:00,1734282000,3,1361.85,17.88,34.96,0.02,30.52,47.96,60.24,7.66
2024-12-15 18:00:00,1734285600,3,1335.14,20.34,33.24,0.01,30.28,46.85,58.79,7.6
2024-12-15 19:00:00,1734289200,3,1228.33,20.79,30.5,0.01,29.33,44.22,55.81,7.6
2024-12-15 20:00:00,1734292800,3,1108.17,20.34,28.45,0.01,29.09,41.24,52.16,7.66
2024-12-15 21:00:00,1734296400,3,1068.12,20.34,28.1,0.01,30.28,39.98,50.6,7.79
2024-12-15 22:00:00,1734300000,3,1054.76,19.89,28.79,0.02,31.95,38.73,48.96,7.85
2024-12-15 23:00:00,1734303600,3,1041.41,17.43,29.82,0.04,31.95,36.13,45.73,7.79
2024-12-16 00:00:00,1734307200,3,1174.93,16.54,31.19,0.59,34.33,38.04,48.68,8.99
2024-12-16 01:00:00,1734310800,3,1335.14,19.22,33.93,5.05,41.01,40.1,51.04,10.01
2024-12-16 02:00:00,1734314400,3,1401.9,20.12,37.7,11.44,46.25,41.97,53.65,11.4
2024-12-16 03:00:00,1734318000,3,1255.04,16.54,40.44,21.46,49.59,41.74,53.19,11.65
2024-12-16 04:00:00,1734321600,3,988.01,9.61,37.01,42.56,43.39,37.73,46.67,9.25
2024-12-16 05:00:00,1734325200,3,934.6,7.38,37.7,60.8,44.82,41.1,49.43,8.61
2024-12-16 06:00:00,1734328800,3,947.95,6.26,40.44,75.1,49.11,45.86,54.69,8.61
2024-12-16 07:00:00,1734332400,3,934.6,4.75,41.47,80.82,48.64,46.71,55.31,8.23
2024-12-16 08:00:00,1734336000,3,921.25,3.69,43.53,72.96,47.21,43.38,51.41,8.23
2024-12-16 09:00:00,1734339600,3,907.9,2.51,45.24,54.36,43.87,36.65,43.92,8.04
2024-12-16 10:00:00,1734343200,3,961.3,1.12,49.35,32.19,41.48,30.85,37.73,8.23
2024-12-16 11:00:00,1734346800,3,1028.06,0.59,51.41,14.48,39.58,28.41,35.5,8.99
2024-12-16 12:00:00,1734350400,3,1014.71,0.85,45.93,10.19,34.81,28.88,36.6,9.75
2024-12-16 13:00:00,1734354000,3,1028.06,0.68,41.81,11.27,32.9,32.65,41.34,10.64
2024-12-16 14:00:00,1734357600,3,1028.06,0.7,39.76,10.64,31.47,35.49,45.17,11.27
2024-12-16 15:00:00,1734361200,3,1028.06,0.89,38.39,9.12,30.04,36.92,47.25,11.78
2024-12-16 16:00:00,1734364800,3,1148.22,2.49,39.41,4.38,29.09,41.03,52.69,12.41
2024-12-16 17:00:00,1734368400,3,1228.33,6.15,38.39,0.84,26.46,41.98,53.92,11.02
2024-12-16 18:00:00,1734372000,3,1201.63,9.5,34.96,0.22,25.03,41.05,52.35,9.5
2024-12-16 19:00:00,1734375600,3,1094.82,10.39,31.53,0.17,22.89,38.92,49.71,8.61
2024-12-16 20:00:00,1734379200,3,1001.36,10.84,28.45,0.14,22.41,36.34,46.62,7.98
2024-12-16 21:00:00,1734382800,3,961.3,12.18,26.39,0.1,24.08,35.07,44.87,7.47
2024-12-16 22:00:00,1734386400,3,947.95,13.3,25.7,0.08,25.99,34.51,43.98,7.09
2024-12-16 23:00:00,1734390000,3,961.3,14.98,25.36,0.06,27.66,34.34,43.85,7.28
2024-12-17 00:00:00,1734393600,3,1174.93,19.22,25.36,0.83,31.47,40.43,52.36,8.99
2024-12-17 01:00:00,1734397200,3,1522.06,29.06,26.73,5.9,40.05,48.22,62.97,11.02
2024-12-17 02:00:00,1734400800,4,1708.98,31.29,34.62,12.16,46.73,52.86,69.95,13.55
2024-12-17 03:00:00,1734404400,4,1628.88,23.92,45.24,23.96,51.02,54.38,72.14,15.58
2024-12-17 04:00:00,1734408000,3,961.3,8.72,36.67,59.37,40.53,39.17,49.26,9.25
2024-12-17 05:00:00,1734411600,3,827.79,5.53,33.24,87.98,38.62,42.05,50.17,8.04
2024-12-17 06:00:00,1734415200,3,841.14,4.86,35.3,108.72,41.96,49.89,57.87,8.23
2024-12-17 07:00:00,1734418800,4,827.79,4.69,31.53,133.04,40.53,56.07,63.81,7.98
2024-12-17 08:00:00,1734422400,4,801.09,3.55,31.53,133.04,38.15,54.5,61.88,7.79
2024-12-17 09:00:00,1734426000,3,794.41,3.05,32.56,117.3,35.76,47.85,54.91,7.66
2024-12-17 10:00:00,1734429600,4,1695.63,4.02,65.12,65.8,42.92,63.45,76.17,15.71
2024-12-17 11:00:00,1734433200,5,3231.05,14.53,100.08,4.16,50.54,99.53,123.1,26.85
2024-12-17 12:00:00,1734436800,5,4165.65,40.68,84.31,0,51.98,136.5,170.6,30.15
2024-12-17 13:00:00,1734440400,5,4966.74,60.8,77.46,0,57.22,186,231.34,29.89
2024-12-17 14:00:00,1734444000,5,5714.42,76.89,78.83,0,61.99,233.19,287.41,28.12
2024-12-17 15:00:00,1734447600,5,6408.69,90.3,82.25,0,65.8,279.58,338.9,26.6
2024-12-17 16:00:00,1734451200,5,6568.91,94.77,84.31,0,62.94,295.13,353.39,22.55
2024-12-17 17:00:00,1734454800,5,5607.6,84.04,76.09,0,50.07,246.64,292.62,15.58
2024-12-17 18:00:00,1734458400,5,3898.62,60.8,61.69,0,38.15,167.69,198.6,11.65
2024-12-17 19:00:00,1734462000,5,2136.23,30.85,45.93,0,28.61,87.1,104.89,9.63
2024-12-17 20:00:00,1734465600,3,1214.98,16.09,35.3,0.06,23.13,47.96,59.69,8.36
2024-12-17 21:00:00,1734469200,3,827.79,10.62,29.82,0.22,21.46,31.95,41.45,7.6
2024-12-17 22:00:00,1734472800,3,714.3,10.17,26.39,0.22,22.41,26.17,34.99,7.16
2024-12-17 23:00:00,1734476400,3,747.68,12.63,24.33,0.12,24.56,26.02,35.47,7.54
2024-12-18 00:00:00,1734480000,3,1028.06,19.89,22.96,0.6,30.04,34.23,46.84,9.75
2024-12-18 01:00:00,1734483600,3,1562.12,36.66,23.31,4.56,42.92,47.41,64.45,12.54
2024-12-18 02:00:00,1734487200,4,1895.9,46.04,31.53,11.09,56.27,57.11,77.55,15.96
2024-12-18 03:00:00,1734490800,4,1949.31,39.79,52.09,28.97,69.62,65.96,88.35,19.25
2024-12-18 04:00:00,1734494400,3,1068.12,14.75,48.67,60.08,61.04,44.87,59.11,11.4
2024-12-18 05:00:00,1734498000,3,854.49,8.16,42.16,95.84,54.36,43.91,55.9,9.37
2024-12-18 06:00:00,1734501600,3,787.73,5.36,35.64,131.61,50.07,48.13,58.53,8.36
2024-12-18 07:00:00,1734505200,3,580.79,3.1,21.25,124.45,30.99,32.79,39.47,5.38
2024-12-18 08:00:00,1734508800,2,507.35,3.07,19.54,94.41,25.03,20.34,25.39,4.81
2024-12-18 09:00:00,1734512400,2,520.71,3.02,21.08,71.53,23.37,14.44,19.08,5
2024-12-18 10:00:00,1734516000,2,947.95,2.85,38.73,43.99,29.09,20.74,27.91,9.12
2024-12-18 11:00:00,1734519600,3,1642.23,3.19,65.12,8.67,37.19,35.47,47.32,15.58
2024-12-18 12:00:00,1734523200,4,2136.23,13.97,67.17,0.22,42.44,53.41,70.15,20.01
2024-12-18 13:00:00,1734526800,5,2723.69,25.48,68.55,0.01,49.59,79.22,102.3,21.28
2024-12-18 14:00:00,1734530400,5,2937.32,29.06,69.92,0,51.5,95.58,122.25,20.01
2024-12-18 15:00:00,1734534000,5,2857.21,26.82,69.92,0.01,51.02,103.05,130.35,17.73
2024-12-18 16:00:00,1734537600,5,2590.18,23.02,69.23,0.02,48.16,98.91,123.62,14.82
2024-12-18 17:00:00,1734541200,5,2029.42,16.09,65.12,0.09,41.01,76.66,95.05,12.03
2024-12-18 18:00:00,1734544800,4,1455.31,8.72,58.26,0.55,35.76,54.61,67.61,11.15
2024-12-18 19:00:00,1734548400,3,988.01,3.8,49.35,2.12,28.85,37.6,46.95,10.13
2024-12-18 20:00:00,1734552000,3,781.06,2.37,42.5,3.49,24.8,29.85,37.88,9.25
2024-12-18 21:00:00,1734555600,3,741,2.46,40.1,3.4,23.84,27.62,35.67,8.49
2024-12-18 22:00:00,1734559200,3,754.36,3.1,38.73,2.73,24.08,27.32,35.64,8.11
2024-12-18 23:00:00,1734562800,3,801.09,4.19,37.36,1.99,24.8,27.48,36.1,8.36
2024-12-19 00:00:00,1734566400,3,1068.12,9.5,36.67,2.12,29.09,34.47,45.77,10.39
2024-12-19 01:00:00,1734570000,3,1361.85,20.56,35.3,12.87,39.58,39.74,52.46,12.03
2024-12-19 02:00:00,1734573600,3,1508.71,24.14,39.76,27.89,48.16,43.29,57.16,14.31
2024-12-19 03:00:00,1734577200,3,1388.55,19.45,46.61,54.36,55.79,45.42,59.33,15.07
2024-12-19 04:00:00,1734580800,3,754.36,4.53,34.27,81.54,35.76,26.08,33.58,7.79
2024-12-19 05:00:00,1734584400,2,600.81,3.24,24.68,94.41,27.66,20.88,26.33,5.89
2024-12-19 06:00:00,1734588000,3,554.08,2.85,18.85,111.58,23.37,21.54,26.09,5.19
2024-12-19 07:00:00,1734591600,3,514.03,2.21,15.08,114.44,18.6,19.19,22.88,4.56
2024-12-19 08:00:00,1734595200,3,514.03,2.12,16.62,101.57,19.07,16.15,19.63,4.56
2024-12-19 09:00:00,1734598800,2,554.08,1.7,19.71,90.84,19.79,14.82,18.36,4.62
2024-12-19 10:00:00,1734602400,2,988.01,1.33,38.73,64.37,27.89,22.73,29.1,8.74
2024-12-19 11:00:00,1734606000,3,1642.23,0.33,65.8,25.03,36.72,37.54,48.82,15.2
2024-12-19 12:00:00,1734609600,4,2162.93,4.81,78.14,3.44,42.92,55.61,72.22,21.03
2024-12-19 13:00:00,1734613200,4,2563.48,12.85,79.51,0.2,48.64,74.6,96.51,24.07
2024-12-19 14:00:00,1734616800,4,2216.34,10.51,71.29,0.41,45.3,70.92,92.31,23.31
2024-12-19 15:00:00,1734620400,4,1535.42,3.46,59.63,4.2,39.1,53.01,69.37,19.51
2024-12-19 16:00:00,1734624000,3,974.66,0.27,47.3,16.45,34.33,35.62,46.24,13.55
2024-12-19 17:00:00,1734627600,3,801.09,0.12,42.84,20.92,30.28,28.78,37.35,10.77
2024-12-19 18:00:00,1734631200,2,694.27,0.08,38.73,22.71,26.94,24.39,32,9.25
2024-12-19 19:00:00,1734634800,2,634.19,0.09,35.64,21.82,23.13,22.55,30.1,8.74
2024-12-19 20:00:00,1734638400,2,660.9,0.25,35.99,16.27,21.46,24.13,32.45,9.12
2024-12-19 21:00:00,1734642000,3,727.65,1.03,39.07,8.4,22.41,27.13,36.5,9.25
2024-12-19 22:00:00,1734645600,3,801.09,4.3,40.1,1.97,25.03,30.06,40.39,9.37
2024-12-19 23:00:00,1734649200,3,894.55,10.17,36.67,0.3,27.42,32.07,43.1,9.63
2024-12-20 00:00:00,1734652800,3,1228.33,19.45,33.93,0.25,32.9,41.09,55.28,12.03
2024-12-20 01:00:00,1734656400,4,1869.2,38.89,33.59,2.21,46.25,56.68,75.52,15.2
2024-12-20 02:00:00,1734660000,4,2349.85,56.33,38.39,6.35,62.94,70.43,93.45,20.01
2024-12-20 03:00:00,1734663600,5,2510.07,59.01,57.58,16.09,84.88,83.79,109.91,25.08
2024-12-20 04:00:00,1734667200,4,1268.39,23.02,58.95,50.78,76.29,61.71,77.98,11.91
2024-12-20 05:00:00,1734670800,4,988.01,10.73,52.78,90.12,66.76,64.93,78.95,8.74
2024-12-20 06:00:00,1734674400,5,934.6,6.43,48.67,128.75,63.9,75.02,88.51,8.11
2024-12-20 07:00:00,1734678000,4,794.41,3.27,36.33,148.77,48.64,65.37,76.36,6.59
2024-12-20 08:00:00,1734681600,4,707.63,1.98,33.24,138.76,40.05,51.59,60.59,5.89
2024-12-20 09:00:00,1734685200,3,707.63,1.13,35.64,113.01,37.67,40.92,48.97,6.08
2024-12-20 10:00:00,1734688800,4,2002.72,1.87,79.51,48.64,51.02,61.46,76.35,16.97
2024-12-20 11:00:00,1734692400,5,4005.43,26.6,112.41,0.85,65.8,105.8,132.97,31.41
2024-12-20 12:00:00,1734696000,5,5500.79,66.16,106.93,0,74.39,158.58,198.81,42.56
2024-12-20 13:00:00,1734699600,5,6835.94,92.09,108.3,0,83.92,233.82,289.89,46.1
2024-12-20 14:00:00,1734703200,5,7904.05,108.18,111.04,0,83.92,303.59,372.33,40.02
2024-12-20 15:00:00,1734706800,5,8438.11,118.02,112.41,0,80.11,352.84,427.21,31.66
